3.881725311279297, -2.4113845825195312,0.8761222958564758
7.077481269836426, -4.14950704574585,1.9028805494308472
9.59537410736084, -5.690691947937012,3.032041072845459
11.45245361328125, -6.654880046844482,3.9873132705688477
12.964160919189453, -7.597436428070068,4.964132308959961
14.08106517791748, -8.306300163269043,6.165806770324707
14.916398048400879, -8.7097806930542,7.260550022125244
15.521081924438477, -9.254365921020508,8.65621280670166
15.9879789352417, -9.465286254882812,9.518026351928711
16.136592864990234, -9.617989540100098,10.378396987915039
16.256473541259766, -9.600024223327637,11.448322296142578
16.22911262512207, -9.757363319396973,12.300652503967285
16.022876739501953, -9.794756889343262,13.260435104370117
16.016202926635742, -9.948141098022461,14.103861808776855
15.725753784179688, -9.820149421691895,15.073652267456055
15.406949996948242, -9.875591278076172,16.021915435791016
15.26652717590332, -9.825800895690918,16.974462509155273
14.994647979736328, -9.815345764160156,17.92259979248047
14.704954147338867, -9.157367706298828,18.971092224121094
14.306406021118164, -9.14432430267334,19.660995483398438
14.041125297546387, -9.137080192565918,20.142488479614258
13.907862663269043, -9.106517791748047,20.99597930908203
13.626564979553223, -9.143136978149414,21.896648406982422
13.303488731384277, -9.107640266418457,22.688989639282227
13.008776664733887, -8.940476417541504,23.59632682800293
12.599716186523438, -8.90087604522705,24.052597045898438
12.23696517944336, -8.950515747070312,24.889122009277344
11.834756851196289, -8.990236282348633,25.412416458129883
11.371103286743164, -8.927278518676758,26.198305130004883
10.96129322052002, -8.82225227355957,26.771448135375977
10.643284797668457, -8.52669906616211,27.391386032104492
10.132675170898438, -8.48394775390625,27.948272705078125
9.50479507446289, -8.256044387817383,28.676719665527344
9.030427932739258, -8.117836952209473,29.282833099365234
8.582735061645508, -8.22976016998291,29.530399322509766
8.198740005493164, -8.170374870300293,29.980491638183594
7.676877498626709, -8.0909423828125,30.501005172729492
7.116378307342529, -8.061217308044434,30.689661026000977
6.657791614532471, -8.057268142700195,30.91858673095703
5.990781784057617, -8.023467063903809,31.335227966308594
5.312806129455566, -7.984823703765869,31.50937843322754
4.688055992126465, -7.87462043762207,31.655902862548828
3.98382568359375, -7.928539752960205,32.00279235839844
3.435401678085327, -7.934065341949463,32.26758575439453
2.726512908935547, -8.010652542114258,32.326663970947266
2.1268086433410645, -8.05371379852295,32.409507751464844
1.4351754188537598, -7.971221446990967,32.765159606933594
0.7237060070037842, -7.960959434509277,32.561859130859375
-0.11676415055990219, -8.178936958312988,32.45676040649414
-0.8917456269264221, -8.122574806213379,32.26961135864258
-1.8559515476226807, -8.177685737609863,32.08287811279297
-2.477689504623413, -8.2322998046875,32.146759033203125
-3.265805244445801, -8.368797302246094,31.833755493164062
-4.180675029754639, -8.414901733398438,31.098222732543945
-5.080990314483643, -8.542475700378418,30.637786865234375
-5.964940547943115, -8.513891220092773,30.02092742919922
-6.748688220977783, -8.61135196685791,29.4356632232666
-7.656512260437012, -8.5811185836792,29.024139404296875
-8.262859344482422, -8.629525184631348,28.309236526489258
-9.103045463562012, -8.752373695373535,27.430240631103516
-9.841920852661133, -8.190009117126465,26.54672622680664
-10.534285545349121, -8.307734489440918,25.79795265197754
-11.251066207885742, -8.485763549804688,24.91332244873047
-11.844159126281738, -8.674844741821289,23.815216064453125
-12.537035942077637, -8.659598350524902,22.989219665527344
-13.191298484802246, -8.680233001708984,21.719350814819336
-13.832184791564941, -8.694799423217773,20.636001586914062
-14.440528869628906, -8.718277931213379,19.60689926147461
-15.116990089416504, -8.814384460449219,18.508989334106445
-15.540677070617676, -9.063852310180664,17.180614471435547
-16.047752380371094, -8.975330352783203,15.80251407623291
-16.56739044189453, -9.030499458312988,14.792054176330566
-17.000686645507812, -9.003379821777344,13.48226261138916
-17.320724487304688, -8.967766761779785,12.11831283569336
-17.57883644104004, -8.860834121704102,10.861193656921387
-17.84479522705078, -8.75086498260498,9.888533592224121
-17.99010467529297, -8.761151313781738,8.491650581359863
-18.3602352142334, -8.665122032165527,7.292806625366211
-18.701135635375977, -8.686245918273926,5.82325553894043
-18.784460067749023, -8.594362258911133,4.3793768882751465
-18.827207565307617, -8.603219985961914,3.0061283111572266
-18.753604888916016, -8.639492988586426,1.7283189296722412
-18.61661148071289, -8.592755317687988,0.5264593958854675
-18.728477478027344, -8.453987121582031,-0.8409641981124878
-18.728424072265625, -8.291202545166016,-2.1907639503479004
-18.509410858154297, -7.968769550323486,-3.4451162815093994
-18.406545639038086, -7.799251556396484,-4.33687162399292
-18.18097496032715, -7.624051570892334,-5.290225028991699
-17.978134155273438, -7.505505084991455,-6.491480827331543
-17.69867515563965, -7.40194845199585,-7.398319721221924
-17.457910537719727, -7.349303722381592,-8.465193748474121
-17.25006675720215, -7.083575248718262,-9.581576347351074
-16.9953670501709, -6.983272075653076,-10.239226341247559
-16.641347885131836, -6.916240692138672,-11.149770736694336
-16.227678298950195, -6.759645938873291,-11.757107734680176
-15.838105201721191, -6.627429962158203,-12.342937469482422
-15.493492126464844, -6.738211631774902,-12.897453308105469
-15.03039836883545, -6.837264537811279,-13.555097579956055
-14.902169227600098, -6.652503490447998,-14.348392486572266
-14.52303409576416, -6.657220840454102,-14.827040672302246
-14.152375221252441, -6.587131977081299,-15.246278762817383
-13.874183654785156, -6.452191352844238,-15.509632110595703
-14.256566047668457, -6.469783782958984,-16.006423950195312
-13.840482711791992, -6.524717330932617,-16.297239303588867
-13.470752716064453, -6.542487144470215,-16.775442123413086
